enzymeID	genus	sum	sd	percentage_genus
GH146	CAG-81	1		0.0207856994387861
GH146	CAG-822	1		0.0207856994387861
GH146	CAG-83	25	0.624264272846798	0.519642485969653
GH146	CAG-841	12	0.755928946018454	0.249428393265433
GH146	CAG-873	2	0	0.0415713988775722
GH146	CAG-95	34	0.384425872219245	0.706713780918728
GH146	CAG-964	2	0	0.0415713988775722
GH146	Clostridium_AI	14	0	0.290999792143006
GH146	Clostridium_E	2		0.0415713988775722
GH146	Clostridium_M	10	0	0.207856994387861
GH146	Clostridium_P	1		0.0207856994387861
GH146	Clostridium_Q	2		0.0415713988775722
GH146	COE1	1		0.0207856994387861
GH146	Coprococcus	1		0.0207856994387861
GH146	Dorea	174	0.943355937280931	3.61671170234878
GH146	DTU024	51	0.699302788671619	1.06007067137809
GH146	DTU078	24	0.750757193529548	0.498856786530867
GH146	Eisenbergiella	16	1.4142135623731	0.332571191020578
GH146	Enterococcus	3		0.0623570983163584
GH146	Enterococcus_B	2	0	0.0415713988775722
GH146	Enterococcus_E	1		0.0207856994387861
GH146	ER4	14	0.277350098112615	0.290999792143006
GH146	Erysipelatoclostridium	1		0.0207856994387861
GH146	Escherichia	5	0	0.103928497193931
GH146	Eubacterium	2	0	0.0415713988775722
GH146	Eubacterium_E	5	0	0.103928497193931
GH146	Eubacterium_F	45	0.213082632316446	0.935356474745375
GH146	Eubacterium_H	12	0.301511344577764	0.249428393265433
GH146	Eubacterium_Q	16	0	0.332571191020578
GH146	Eubacterium_R	5	0	0.103928497193931
GH146	F23-B02	3	0.707106781186548	0.0623570983163584
GH146	Faecalibacterium	6	0	0.124714196632717
GH146	Faecalicatena	16	0.258198889747161	0.332571191020578
GH146	Firm-04	1		0.0207856994387861
GH146	Flavonifractor	1		0.0207856994387861
GH146	GCA-900199385	1		0.0207856994387861
GH146	Gemmiger	5	0.5	0.103928497193931
GH146	Holdemanella	1		0.0207856994387861
GH146	HUN007	3	0	0.0623570983163584
GH146	Hungatella	1		0.0207856994387861
GH146	Intestinimonas	15	0.52704627669473	0.311785491581792
GH146	ISDg	2		0.0415713988775722
GH146	Jeotgalibaca	1		0.0207856994387861
GH146	K10	1		0.0207856994387861
GH146	Lactobacillus	7	0	0.145499896071503
GH146	Lactobacillus_H	9	0.836660026534076	0.187071294949075
GH146	Lawsonibacter	1		0.0207856994387861
GH146	Marvinbryantia	15	0.375533808099405	0.311785491581792
GH146	Massilioclostridium	4	0	0.0831427977551445
GH146	Megasphaera	2	0	0.0415713988775722
GH146	Negativibacillus	7	0.547722557505166	0.145499896071503
GH146	Oscillibacter	4	0.577350269189626	0.0831427977551445
GH146	Parabacteroides	26	0.2	0.540428185408439
GH146	PeH17	2		0.0415713988775722
GH146	Prevotella	1385	0.606864441177907	28.7881937227188
GH146	Pseudoflavonifractor	1		0.0207856994387861
GH146	RC9	413	0.407645296866088	8.58449386821867
GH146	Romboutsia	1		0.0207856994387861
GH146	Roseburia	4	0.577350269189626	0.0831427977551445
GH146	RUG369	47	0	0.976927873622947
GH146	Ruminiclostridium_E	4	0.577350269189626	0.0831427977551445
GH146	Ruminococcus	3	0	0.0623570983163584
GH146	Ruminococcus_A	30	0.377964473009227	0.623570983163584
GH146	Ruminococcus_C	1		0.0207856994387861
GH146	Ruminococcus_D	6	0.577350269189626	0.124714196632717
GH146	Ruminococcus_E	106	0.434255486491066	2.20328414051133
GH146	Ruthenibacterium	4	0	0.0831427977551445
GH146	Sellimonas	16	0	0.332571191020578
GH146	Stomatobaculum	113	0.528260588354368	2.34878403658283
GH146	Treponema_D	78	0.227667860209518	1.62128455622532
GH146	Turicibacter	22	0	0.457285387653295
GH146	Tyzzerella	14	0.699205898780101	0.290999792143006
GH146	UBA1049	6	0.577350269189626	0.124714196632717
GH146	UBA1067	6	0.577350269189626	0.124714196632717
GH146	UBA1081	1		0.0207856994387861
GH146	UBA1206	7	0	0.145499896071503
GH146	UBA1394	12	0	0.249428393265433
GH146	UBA1417	3	0.707106781186548	0.0623570983163584
GH146	UBA1777	13	0.404519917477945	0.27021409270422
GH146	UBA2856	74	0.235702260395516	1.53814175847017
GH146	UBA2862	517	0.7557906820842	10.7462066098524
GH146	UBA2882	2	0	0.0415713988775722
GH146	UBA2912	4	0	0.0831427977551445
GH146	UBA2943	293	0.586142968291751	6.09020993556433
GH146	UBA3282	2	0	0.0415713988775722
GH146	UBA3789	2	0	0.0415713988775722
GH146	UBA4334	13	0.52704627669473	0.27021409270422
GH146	UBA4372	73	0.61287009724538	1.51735605903139
GH146	UBA4951	8	0	0.166285595510289
GH146	UBA5893	13	0.52704627669473	0.27021409270422
GH146	UBA5905	1		0.0207856994387861
GH146	UBA6398	75	0.441481448448827	1.55892745790896
GH146	UBA6857	1		0.0207856994387861
GH146	UBA7102	20	0	0.415713988775722
GH146	UBA7173	42	0	0.872999376429017
GH146	UBA733	4	0	0.0831427977551445
GH146	UBA737	9	0.755928946018454	0.187071294949075
GH146	UBA738	6	0.447213595499958	0.124714196632717
GH146	UBA7597	3	0	0.0623570983163584
GH146	UBA7703	5	0.5	0.103928497193931
GH146	UBA7748	41	0	0.852213676990231
GH147	Alistipes	4	0	1.47058823529412
GH147	Bacteroides	3	0	1.10294117647059
GH147	Bacteroides_B	6	0	2.20588235294118
GH147	C941	8	0	2.94117647058824
GH147	CAG-269	1		0.367647058823529
GH147	CAG-485	50	0	18.3823529411765
GH147	CAG-822	1		0.367647058823529
GH147	CAG-873	11	0	4.04411764705882
GH147	Clostridium_Q	1		0.367647058823529
GH147	Dorea	2	0	0.735294117647059
GH147	Duncaniella	35	0	12.8676470588235
GH147	Lactobacillus_H	1		0.367647058823529
GH147	Mogibacterium	1		0.367647058823529
GH147	Odoribacter	5	0	1.83823529411765
GH147	Phil12	1		0.367647058823529
GH147	Prevotella	106	0.27521198531483	38.9705882352941
GH147	UBA1067	3	0	1.10294117647059
GH147	UBA7102	1		0.367647058823529
GH147	UBA7173	32	0	11.7647058823529
GH148	Alistipes	11	0	2.48868778280543
GH148	Blautia_A	1		0.226244343891403
GH148	CAG-110	7	0	1.58371040723982
GH148	CAG-390	5	0.707106781186548	1.13122171945701
GH148	CAG-41	4		0.904977375565611
GH148	CAG-452	1		0.226244343891403
GH148	CAG-791	2	0	0.452488687782806
GH148	CAG-83	1		0.226244343891403
GH148	Clostridium	1		0.226244343891403
GH148	Corynebacterium	1		0.226244343891403
GH148	Dorea	15	0	3.39366515837104
GH148	DTU024	3	0.707106781186548	0.678733031674208
GH148	DTU078	1		0.226244343891403
GH148	Eubacterium_E	2	0	0.452488687782806
GH148	Faecalicatena	1		0.226244343891403
GH148	Fibrobacter_A	1		0.226244343891403
GH148	Flavonifractor	1		0.226244343891403
GH148	Gemmiger	2		0.452488687782806
GH148	Intestinimonas	2		0.452488687782806
GH148	Lactobacillus	1		0.226244343891403
GH148	Prevotella	90	0.105999788000636	20.3619909502262
GH148	RC9	9	0.353553390593274	2.03619909502262
GH148	RUG369	73	0.166633128751715	16.5158371040724
GH148	Ruminococcus_A	1		0.226244343891403
GH148	Treponema_D	12	0	2.71493212669683
GH148	UBA1067	94	2.04059333626795	21.2669683257919
GH148	UBA1206	2		0.452488687782806
GH148	UBA1777	3	0	0.678733031674208
GH148	UBA1829	6		1.35746606334842
GH148	UBA2862	48	0.423659272868162	10.8597285067873
GH148	UBA2943	4	0	0.904977375565611
GH148	UBA4372	5	0	1.13122171945701
GH148	UBA738	2	0	0.452488687782806
GH148	Victivallis	30	7.07106781186548	6.78733031674208
GH149	Anaerovibrio	42	0.220721427863152	29.3706293706294
GH149	Butyricicoccus_A	1		0.699300699300699
GH149	CAG-533	1		0.699300699300699
GH149	Faecalibacterium	1		0.699300699300699
GH149	Lactobacillus	1		0.699300699300699
GH149	Lactobacillus_H	2	0	1.3986013986014
GH149	Prevotella	4	0	2.7972027972028
GH149	RF16	30	0	20.979020979021
GH149	Ruminococcus_E	1		0.699300699300699
GH149	Treponema_D	59	0.227207782928703	41.2587412587413
GH149	UBA7642	1		0.699300699300699
GH15	Agathobacter	2	0	0.129449838187702
GH15	Alistipes	7	0	0.453074433656958
GH15	Anaerostipes	1		0.0647249190938511
GH15	Bacteroides	7	0	0.453074433656958
GH15	Bacteroides_B	54	0.137360563948689	3.49514563106796
GH15	Blautia_A	33	0	2.13592233009709
GH15	Butyricicoccus_A	1		0.0647249190938511
GH15	Butyricimonas	2	0	0.129449838187702
GH15	C941	1		0.0647249190938511
GH15	CAG-1000	1		0.0647249190938511
GH15	CAG-110	6	0	0.388349514563107
GH15	CAG-170	3	0	0.194174757281553
GH15	CAG-245	207	0.43760373348796	13.3980582524272
GH15	CAG-269	780	0.503978325002071	50.4854368932039
GH15	CAG-273	148	0.352619770436266	9.57928802588997
GH15	CAG-302	3	0.707106781186548	0.194174757281553
GH15	CAG-390	1		0.0647249190938511
GH15	CAG-452	112	0.286445949615773	7.24919093851133
GH15	CAG-460	2	0	0.129449838187702
GH15	CAG-488	1		0.0647249190938511
GH15	CAG-492	15	0.267261241912424	0.970873786407767
GH15	CAG-533	1		0.0647249190938511
GH15	CAG-605	1		0.0647249190938511
GH15	CAG-81	1		0.0647249190938511
GH15	CAG-83	2	0	0.129449838187702
GH15	CAG-873	1		0.0647249190938511
GH15	Clostridium	5	0	0.323624595469256
GH15	Clostridium_M	2	0	0.129449838187702
GH15	Clostridium_P	1		0.0647249190938511
GH15	Corynebacterium	2	0	0.129449838187702
GH15	Dietzia	10	0	0.647249190938512
GH15	Dorea	5	0	0.323624595469256
GH15	Enterococcus	2		0.129449838187702
GH15	Enterococcus_B	1		0.0647249190938511
GH15	Erysipelatoclostridium	2	0	0.129449838187702
GH15	Escherichia	41	0	2.6537216828479
GH15	Eubacterium_G	1		0.0647249190938511
GH15	Eubacterium_H	1		0.0647249190938511
GH15	Eubacterium_R	1		0.0647249190938511
GH15	Faecalibacterium	1		0.0647249190938511
GH15	Faecalicatena	7	0	0.453074433656958
GH15	Gemmiger	2	0	0.129449838187702
GH15	Lactobacillus	12	0	0.776699029126214
GH15	Lactobacillus_B	2	0	0.129449838187702
GH15	Lactobacillus_H	8	0	0.517799352750809
GH15	Megasphaera	1		0.0647249190938511
GH15	Mitsuokella	1		0.0647249190938511
GH15	Oxalobacter	9	0	0.58252427184466
GH15	Parabacteroides	8	0	0.517799352750809
GH15	Phascolarctobacterium_A	1		0.0647249190938511
GH15	Prevotella	7	0	0.453074433656958
GH15	Romboutsia	3	0	0.194174757281553
GH15	Streptomyces	2		0.129449838187702
GH15	Succinivibrio	1		0.0647249190938511
GH15	Terrisporobacter	1		0.0647249190938511
GH15	Treponema_D	1		0.0647249190938511
GH15	Tyzzerella	1		0.0647249190938511
GH15	UBA1081	1		0.0647249190938511
GH15	UBA3388	1		0.0647249190938511
GH15	UBA3789	8	0.377964473009227	0.517799352750809
GH151	14-2	1		0.0734753857457752
GH151	AC2028	1		0.0734753857457752
GH151	Acetatifactor	6	0	0.440852314474651
GH151	Acetivibrio_A	1		0.0734753857457752
GH151	Acutalibacter	2	0	0.14695077149155
GH151	Agathobacter	4	0	0.293901542983101
GH151	Anaerostipes	2	0	0.14695077149155
GH151	Anaerotruncus	2		0.14695077149155
GH151	Bacteroides_A	1		0.0734753857457752
GH151	Bifidobacterium	5	0.577350269189626	0.367376928728876
GH151	Blautia	1		0.0734753857457752
GH151	Blautia_A	59	0.375211599710523	4.33504775900073
GH151	Butyricicoccus_A	43	0.485164524037584	3.15944158706833
GH151	C941	1		0.0734753857457752
GH151	CAG-103	2	0	0.14695077149155
GH151	CAG-110	16	0.599144689515278	1.1756061719324
GH151	CAG-145	3		0.220426157237326
GH151	CAG-170	11	0.440958551844098	0.808229243203527
GH151	CAG-177	24	0	1.7634092578986
GH151	CAG-1782	2	0	0.14695077149155
GH151	CAG-180	1		0.0734753857457752
GH151	CAG-194	1		0.0734753857457752
GH151	CAG-349	3		0.220426157237326
GH151	CAG-390	1		0.0734753857457752
GH151	CAG-45	1		0.0734753857457752
GH151	CAG-488	33	0	2.42468772961058
GH151	CAG-791	2	0	0.14695077149155
GH151	CAG-81	1		0.0734753857457752
GH151	CAG-83	12	0.707106781186548	0.881704628949302
GH151	CAG-841	73	0.336260328604783	5.36370315944159
GH151	CAG-95	33	0.176776695296637	2.42468772961058
GH151	Clostridium	3	0	0.220426157237326
GH151	Clostridium_M	3	0.707106781186548	0.220426157237326
GH151	Collinsella	1		0.0734753857457752
GH151	Dorea	11	0	0.808229243203527
GH151	DTU024	13	0	0.955180014695077
GH151	DTU078	4	0.577350269189626	0.293901542983101
GH151	Eisenbergiella	6	0.447213595499958	0.440852314474651
GH151	ER4	18	0.414039335605413	1.32255694342395
GH151	Escherichia	1		0.0734753857457752
GH151	Eubacterium_E	7	0.408248290463863	0.514327700220426
GH151	Eubacterium_F	3	0	0.220426157237326
GH151	Eubacterium_H	50	0.142857142857143	3.67376928728876
GH151	F23-B02	4	0.577350269189626	0.293901542983101
GH151	Faecalibacterium	3	0.707106781186548	0.220426157237326
GH151	Faecalicatena	20	0.873862897505303	1.4695077149155
GH151	Firm-07	1		0.0734753857457752
GH151	Flavonifractor	2		0.14695077149155
GH151	GCA-900066575	2	0	0.14695077149155
GH151	Gemmiger	3	0	0.220426157237326
GH151	Intestinimonas	10	1.03279555898864	0.734753857457752
GH151	Lactobacillus	3	0	0.220426157237326
GH151	Lactobacillus_B	1		0.0734753857457752
GH151	Lactobacillus_H	4	0.577350269189626	0.293901542983101
GH151	Lawsonibacter	1		0.0734753857457752
GH151	Marvinbryantia	3	0	0.220426157237326
GH151	Massilioclostridium	3	0	0.220426157237326
GH151	Methanomethylophilus	1		0.0734753857457752
GH151	Negativibacillus	1		0.0734753857457752
GH151	Oscillibacter	1		0.0734753857457752
GH151	Prevotella	9	0.353553390593274	0.661278471711977
GH151	Pseudoflavonifractor	1		0.0734753857457752
GH151	Roseburia	2	0	0.14695077149155
GH151	Ruminiclostridium_E	3	0.707106781186548	0.220426157237326
GH151	Ruminococcus_A	8	0	0.587803085966201
GH151	Ruminococcus_C	1		0.0734753857457752
GH151	Ruminococcus_D	8	1.15470053837925	0.587803085966201
GH151	Ruminococcus_E	30	0.464095480892257	2.20426157237326
GH151	Ruthenibacterium	3	0	0.220426157237326
GH151	Sellimonas	1		0.0734753857457752
GH151	Stomatobaculum	2	0	0.14695077149155
GH151	Streptococcus	1		0.0734753857457752
GH151	Tyzzerella	2	0	0.14695077149155
GH151	UBA1049	1		0.0734753857457752
GH151	UBA1081	2	0	0.14695077149155
GH151	UBA1206	8	0	0.587803085966201
GH151	UBA1417	2		0.14695077149155
GH151	UBA1777	9	0.547722557505166	0.661278471711977
GH151	UBA1829	2		0.14695077149155
GH151	UBA2727	1		0.0734753857457752
GH151	UBA2856	106	0	7.78839088905217
GH151	UBA2862	438	0.898519605366074	32.1822189566495
GH151	UBA2882	2	0	0.14695077149155
GH151	UBA2943	91	0.280950117523114	6.68626010286554
GH151	UBA3789	1		0.0734753857457752
GH151	UBA5893	3	0	0.220426157237326
GH151	UBA5905	2	0	0.14695077149155
GH151	UBA629	1		0.0734753857457752
GH151	UBA6857	1		0.0734753857457752
GH151	UBA7102	68	0.122169444356305	4.99632623071271
GH151	UBA737	7	0.547722557505166	0.514327700220426
GH151	UBA738	5	0	0.367376928728876
GH151	UBA7703	2	0	0.14695077149155
GH151	Victivallis	6	1.4142135623731	0.440852314474651
GH151	Zag111	1		0.0734753857457752
GH153	Denitrovibrio	1		0.537634408602151
GH153	Enterobacter	8	0	4.30107526881721
GH153	Escherichia	113	0.342005232578176	60.752688172043
GH153	Faecalicatena	1		0.537634408602151
GH153	Intestinimonas	1		0.537634408602151
GH153	Klebsiella	2		1.0752688172043
GH153	Lactobacillus_B	1		0.537634408602151
GH153	Lawsonibacter	1		0.537634408602151
GH153	Oscillibacter	1		0.537634408602151
GH153	Oxalobacter	9	0	4.83870967741936
GH153	Parabacteroides	1		0.537634408602151
GH153	Phascolarctobacterium_A	46	0	24.7311827956989
GH153	Prevotella	1		0.537634408602151
GH154	Acetatifactor	13	0	0.480769230769231
GH154	Actinomyces	1		0.0369822485207101
GH154	Adlercreutzia	1		0.0369822485207101
GH154	Agathobacter	3	0.707106781186548	0.11094674556213
GH154	Anaerostipes	3	0	0.11094674556213
GH154	Anaerotruncus	1		0.0369822485207101
GH154	Bacteroides	97	0.731036534254215	3.58727810650888
GH154	Bacteroides_A	3	0	0.11094674556213
GH154	Bacteroides_B	89	0.626233440993334	3.2914201183432
GH154	Blautia	1		0.0369822485207101
GH154	Blautia_A	7	0	0.25887573964497
GH154	Butyricicoccus_A	1		0.0369822485207101
GH154	CAG-1000	3	0.707106781186548	0.11094674556213
GH154	CAG-103	9	0.755928946018454	0.332840236686391
GH154	CAG-110	1		0.0369822485207101
GH154	CAG-145	2	0	0.0739644970414201
GH154	CAG-170	24	0.358568582800318	0.887573964497041
GH154	CAG-269	1		0.0369822485207101
GH154	CAG-390	1		0.0369822485207101
GH154	CAG-41	20	0.229415733870562	0.739644970414201
GH154	CAG-448	3	0	0.11094674556213
GH154	CAG-45	3	0	0.11094674556213
GH154	CAG-452	2	0	0.0739644970414201
GH154	CAG-460	1		0.0369822485207101
GH154	CAG-475	1		0.0369822485207101
GH154	CAG-485	1		0.0369822485207101
GH154	CAG-488	2	0	0.0739644970414201
GH154	CAG-510	1		0.0369822485207101
GH154	CAG-605	1		0.0369822485207101
GH154	CAG-791	7	0	0.25887573964497
GH154	CAG-793	1		0.0369822485207101
GH154	CAG-83	12	0.301511344577764	0.443786982248521
GH154	CAG-841	3	0	0.11094674556213
GH154	CAG-873	1		0.0369822485207101
GH154	CAG-882	1		0.0369822485207101
GH154	CAG-95	29	0	1.07248520710059
GH154	Clostridium	1		0.0369822485207101
GH154	Clostridium_Q	1		0.0369822485207101
GH154	COE1	18	0	0.665680473372781
GH154	Dorea	4	0	0.14792899408284
GH154	DTU024	213	0.275379218578071	7.87721893491124
GH154	DTU078	3	0	0.11094674556213
GH154	Eisenbergiella	6	0	0.22189349112426
GH154	Enterobacter	10	0	0.369822485207101
GH154	Enterococcus	39	0.528413454806725	1.44230769230769
GH154	Enterococcus_B	7	0.408248290463863	0.25887573964497
GH154	Enterococcus_C	3		0.11094674556213
GH154	Enterococcus_D	5	0.707106781186548	0.18491124260355
GH154	Enterococcus_E	46	0.149071198499986	1.70118343195266
GH154	Enteroscipio	1		0.0369822485207101
GH154	ER4	30	0.262265264156481	1.1094674556213
GH154	Erysipelatoclostridium	11	0	0.406804733727811
GH154	Escherichia	2	0	0.0739644970414201
GH154	Eubacterium_H	1		0.0369822485207101
GH154	Eubacterium_R	2	0	0.0739644970414201
GH154	F23-B02	1		0.0369822485207101
GH154	Faecalibacterium	36	0.169030850945703	1.33136094674556
GH154	Firm-07	2	0	0.0739644970414201
GH154	Flavonifractor	1		0.0369822485207101
GH154	Fournierella	5	0	0.18491124260355
GH154	Gemmiger	263	0.344630649957329	9.72633136094674
GH154	Hungatella	2	0	0.0739644970414201
GH154	Intestinimonas	3	0	0.11094674556213
GH154	Lactobacillus	1		0.0369822485207101
GH154	Lactobacillus_B	4	0	0.14792899408284
GH154	Lactobacillus_H	2	0	0.0739644970414201
GH154	Lawsonibacter	2	0	0.0739644970414201
GH154	Marvinbryantia	1		0.0369822485207101
GH154	Megasphaera	1		0.0369822485207101
GH154	Methanobrevibacter_A	303	0.199817580092309	11.2056213017751
GH154	Negativibacillus	2	0	0.0739644970414201
GH154	Oscillibacter	1		0.0369822485207101
GH154	Parabacteroides	38	0.36410954062721	1.40532544378698
GH154	Prevotella	893	0.310612791585049	33.0251479289941
GH154	Pseudoflavonifractor	1		0.0369822485207101
GH154	RC9	27	0	0.998520710059172
GH154	Ruminococcus_C	1		0.0369822485207101
GH154	Ruminococcus_E	2	0	0.0739644970414201
GH154	Ruthenibacterium	6	0	0.22189349112426
GH154	Stomatobaculum	72	0.118678165819385	2.66272189349112
GH154	Streptococcus	1		0.0369822485207101
GH154	Turicibacter	1		0.0369822485207101
GH154	UBA1049	1		0.0369822485207101
GH154	UBA1067	1		0.0369822485207101
GH154	UBA1394	1		0.0369822485207101
GH154	UBA1777	4	0	0.14792899408284
GH154	UBA2727	1		0.0369822485207101
GH154	UBA2856	1		0.0369822485207101
GH154	UBA2862	61	0.129099444873581	2.25591715976331
GH154	UBA2943	160	0.376050716545177	5.91715976331361
GH154	UBA3789	1		0.0369822485207101
GH154	UBA4334	10	0	0.369822485207101
GH154	UBA5893	1		0.0369822485207101
GH154	UBA629	1		0.0369822485207101
GH154	UBA6857	26	0	0.961538461538461
GH154	UBA6984	1		0.0369822485207101
GH154	UBA7102	2	0	0.0739644970414201
GH154	UBA7182	1		0.0369822485207101
GH154	UBA738	1		0.0369822485207101
GH154	UBA7642	1		0.0369822485207101
GH154	UBA7703	1		0.0369822485207101
GH154	Victivallis	2	0	0.0739644970414201
GH154		1		0.0369822485207101
GH156	14-2	1		0.17825311942959
GH156	Anaerotruncus	1		0.17825311942959
GH156	Blautia_A	2		0.35650623885918
GH156	Butyricicoccus_A	1		0.17825311942959
GH156	CAG-145	2		0.35650623885918
GH156	CAG-170	4	0	0.71301247771836
GH156	CAG-177	2	0	0.35650623885918
GH156	CAG-349	1		0.17825311942959
GH156	CAG-83	1		0.17825311942959
GH156	CAG-841	74	0.117041147196131	13.1907308377897
GH156	DTU078	1		0.17825311942959
GH156	ER4	4	0	0.71301247771836
GH156	Erysipelatoclostridium	7	0	1.24777183600713
GH156	Eubacterium_E	1		0.17825311942959
GH156	Eubacterium_F	1		0.17825311942959
GH156	F23-B02	2	0	0.35650623885918
GH156	Parabacteroides	10	0	1.7825311942959
GH156	Prevotella	85	0.154280676631581	15.1515151515152
GH156	RC9	60	0	10.6951871657754
GH156	Ruminiclostridium_E	1		0.17825311942959
GH156	Ruminococcus_E	4	0	0.71301247771836
GH156	Ruthenibacterium	2	0	0.35650623885918
GH156	Stoquefichus	5	0	0.89126559714795
GH156	UBA1049	41	0	7.30837789661319
GH156	UBA1067	30	0.558795995356872	5.3475935828877
GH156	UBA1081	1		0.17825311942959
GH156	UBA1206	1		0.17825311942959
GH156	UBA1417	1		0.17825311942959
GH156	UBA2862	137	0.547929921578824	24.4206773618538
GH156	UBA2943	72	0	12.8342245989305
GH156	UBA5905	2	0	0.35650623885918
GH156	UBA7102	1		0.17825311942959
GH156	UBA737	3	0	0.53475935828877
GH158	Bacteroides	11	0.316227766016838	2.88713910761155
GH158	Bacteroides_B	1		0.26246719160105
GH158	C941	8	0.547722557505166	2.0997375328084
