enzymeID	species	sum	sd	percentage_species
CBM74	Ruminococcus_E sp003521625	150	0.777816416097189	18.0072028811525
CBM74	Ruminococcus_E sp003526955	2		0.240096038415366
CBM74	Ruminococcus_E sp900314705	139	0.47460610182178	16.686674669868
CBM74	Treponema_D berlinense	1		0.120048019207683
CBM74	Treponema_D porcinum	18	0	2.1608643457383
CBM74	Treponema_D sp900317625	1		0.120048019207683
CBM74	UBA1191 sp900066305	44	0	5.28211284513806
CBM74	UBA644 sp002299265	1		0.120048019207683
CBM74	UBA7173 sp001701135	48	0	5.76230492196879
CBM74	UBA7173_A sp001915385	10	0.534522483824849	1.20048019207683
CBM74	UBA738 sp003522945	1		0.120048019207683
CBM74	Zag111 sp002102825	1		0.120048019207683
CBM75	Dorea sp900066765	1		4.16666666666667
CBM75	Eubacterium_F sp003491505	1		4.16666666666667
CBM75	HUN007 sp002315235	2	0	8.33333333333333
CBM75	Lachnospira sp900316325	1		4.16666666666667
CBM75	Ruminiclostridium_E sp002437415	1		4.16666666666667
CBM75	Ruminococcus_C sp000433635	1		4.16666666666667
CBM75	Ruminococcus_F champanellensis	17	0	70.8333333333334
CBM77	Anaerosporobacter mobilis	1		3.2258064516129
CBM77	Angelakisella sp003453215	1		3.2258064516129
CBM77	CAG-269 sp001916055	1		3.2258064516129
CBM77	CAG-269 sp003525075	1		3.2258064516129
CBM77	CAG-594 sp000434835	1		3.2258064516129
CBM77	CAG-710 sp000432595	1		3.2258064516129
CBM77	Dorea formicigenerans	2	0	6.45161290322581
CBM77	Kurthia sp002418445	1		3.2258064516129
CBM77	Lachnospira sp900316325	3	0	9.67741935483871
CBM77	Prevotella sp000436035	2	0	6.45161290322581
CBM77	Prevotella sp000834015	2	0	6.45161290322581
CBM77	Prevotella sp002251365	8	0	25.8064516129032
CBM77	Prevotella sp002251435	2	0	6.45161290322581
CBM77	Prevotella sp002299275	3	0	9.67741935483871
CBM77	Ruminococcus_E bromii_A	1		3.2258064516129
CBM77	UBA3700 sp002372775	1		3.2258064516129
CBM78	Ruminococcus_C callidus	1		20
CBM78	Ruminococcus_C sp000433635	3	0	60
CBM78	UBA1394 sp002305725	1		20
CBM79	Firm-04 sp002395085	1		3.7037037037037
CBM79	HUN007 sp002315235	5	0.577350269189626	18.5185185185185
CBM79	Ruminococcus flavefaciens_G	1		3.7037037037037
CBM79	Ruminococcus_C sp000433635	2	0	7.40740740740741
CBM79	Ruminococcus_F champanellensis	17	0	62.962962962963
CBM79	UBA1394 sp002305725	1		3.7037037037037
CBM82	Agathobacter rectale	2	0	18.1818181818182
CBM82	Agathobacter sp000434275	2	0	18.1818181818182
CBM82	Agathobacter sp900317585	1		9.09090909090909
CBM82	CAG-269 sp001916065	1		9.09090909090909
CBM82	Roseburia inulinivorans	5	0	45.4545454545455
CBM83	Agathobacter rectale	2	0	5.40540540540541
CBM83	Agathobacter sp900317585	31	0	83.7837837837838
CBM83	Prevotella sp002299635	1		2.7027027027027
CBM83	Roseburia inulinivorans	2	0	5.40540540540541
CBM83	UBA1191 sp900066305	1		2.7027027027027
CBM9	Agathobacter faecis	17	0	1.22214234363767
CBM9	Agathobacter sp000434275	29	0.188982236504614	2.08483105679367
CBM9	Agathobacter sp900317585	10	0	0.718907260963336
CBM9	Bacteroides faecichinchillae	1		0.0718907260963336
CBM9	Bacteroides fragilis	35	0.645497224367903	2.51617541337168
CBM9	Bacteroides heparinolyticus	7	0	0.503235082674335
CBM9	Bacteroides massiliensis	1		0.0718907260963336
CBM9	Bacteroides ndongoniae	1		0.0718907260963336
CBM9	Bacteroides pyogenes	1		0.0718907260963336
CBM9	Bacteroides thetaiotaomicron	4	0	0.287562904385334
CBM9	Bacteroides togonis	1		0.0718907260963336
CBM9	Bacteroides_A barnesiae	1		0.0718907260963336
CBM9	Bacteroides_B massiliensis	1		0.0718907260963336
CBM9	Bacteroides_B vulgatus	54	0.237635410314402	3.88209920920201
CBM9	Bifidobacterium thermacidophilum	1		0.0718907260963336
CBM9	Blautia sp000432195	1		0.0718907260963336
CBM9	Butyricicoccus_A porcorum	1		0.0718907260963336
CBM9	Butyricimonas virosa	1		0.0718907260963336
CBM9	CAG-1024 sp000432015	1		0.0718907260963336
CBM9	CAG-103 sp900317855	4	0	0.287562904385334
CBM9	CAG-110 sp000434635	4	0	0.287562904385334
CBM9	CAG-110 sp002362145	24	0	1.72537742631201
CBM9	CAG-110 sp002362625	1		0.0718907260963336
CBM9	CAG-110 sp002436765	1		0.0718907260963336
CBM9	CAG-110 sp002437585	39	0	2.80373831775701
CBM9	CAG-110 sp002493965	24	0	1.72537742631201
CBM9	CAG-110 sp003525905	5	0	0.359453630481668
CBM9	CAG-170 sp002404795	3	0	0.215672178289001
CBM9	CAG-170 sp003516765	1		0.0718907260963336
CBM9	CAG-272 sp000433515	27	2.54950975679639	1.94104960460101
CBM9	CAG-279 sp000437795	1		0.0718907260963336
CBM9	CAG-390 sp003523225	44	0.152498570332605	3.16319194823868
CBM9	CAG-41 sp900066215	1		0.0718907260963336
CBM9	CAG-45 sp002299665	2	0	0.143781452192667
CBM9	CAG-45 sp900315735	1		0.0718907260963336
CBM9	CAG-488 sp000434055	2		0.143781452192667
CBM9	CAG-603 sp900066105	1		0.0718907260963336
CBM9	CAG-724 sp003524145	5		0.359453630481668
CBM9	CAG-83 sp000435555	1		0.0718907260963336
CBM9	CAG-83 sp003487665	5	0	0.359453630481668
CBM9	CAG-873 sp001701165	2	0	0.143781452192667
CBM9	CAG-95 sp000436115	1		0.0718907260963336
CBM9	CAG-964 sp000435335	1		0.0718907260963336
CBM9	Catenibacterium mitsuokai	1		0.0718907260963336
CBM9	Clostridium disporicum	1		0.0718907260963336
CBM9	Clostridium saudiense	1		0.0718907260963336
CBM9	Clostridium_A leptum	1		0.0718907260963336
CBM9	Clostridium_AI sp002297865	14	0	1.00647016534867
CBM9	COE1 sp001916965	2	0	0.143781452192667
CBM9	Coprococcus_B comes	1		0.0718907260963336
CBM9	D5 sp900113995	1		0.0718907260963336
CBM9	Dorea formicigenerans	1		0.0718907260963336
CBM9	Eisenbergiella massiliensis	2	0	0.143781452192667
CBM9	Eisenbergiella sp900066775	1		0.0718907260963336
CBM9	ER4 sp000765235	8	0.377964473009227	0.575125808770669
CBM9	ER4 sp002437735	6		0.431344356578001
CBM9	ER4 sp900317525	4	0	0.287562904385334
CBM9	Eubacterium_H sp002394235	1		0.0718907260963336
CBM9	Eubacterium_R coprostanoligenes	1		0.0718907260963336
CBM9	F23-B02 sp002472405	1		0.0718907260963336
CBM9	Faecalibacterium prausnitzii_C	1		0.0718907260963336
CBM9	Faecalibacterium sp002160895	1		0.0718907260963336
CBM9	Faecalicatena faecis	1		0.0718907260963336
CBM9	Flavonifractor sp002159175	1		0.0718907260963336
CBM9	Fusicatenibacter saccharivorans	92	0.536056267418898	6.61394680086269
CBM9	GCA-900066135 sp900066135	74	0	5.31991373112868
CBM9	Gemmiger formicilis	1		0.0718907260963336
CBM9	Hungatella amygdalinum	1		0.0718907260963336
CBM9	Intestinimonas butyriciproducens	2	0	0.143781452192667
CBM9	Lactobacillus amylovorus	2	0	0.143781452192667
CBM9	Lactobacillus delbrueckii_A	1		0.0718907260963336
CBM9	Lactobacillus johnsonii	1		0.0718907260963336
CBM9	Lactobacillus_H mucosae	1		0.0718907260963336
CBM9	Lactobacillus_H reuteri	3	0	0.215672178289001
CBM9	Marseille-P3106 sp900169975	1		0.0718907260963336
CBM9	Marvinbryantia sp002473385	1		0.0718907260963336
CBM9	Massilimaliae massiliensis	1		0.0718907260963336
CBM9	OEMS01 sp900199405	63	0.179556222834158	4.52911574406902
CBM9	Oscillibacter sp900066435	1		0.0718907260963336
CBM9	Parabacteroides distasonis	59	0.131306432859723	4.24155283968368
CBM9	Parabacteroides goldsteinii	4	0	0.287562904385334
CBM9	Parabacteroides merdae	2	0	0.143781452192667
CBM9	Parabacteroides sp000436495	13	0	0.934579439252336
CBM9	PeH17 sp000435055	66	0.124034734589208	4.74478792235802
CBM9	Phil1 sp001940855	1		0.0718907260963336
CBM9	Prevotella bryantii	9	0	0.647016534867002
CBM9	Prevotella copri	2	0	0.143781452192667
CBM9	Prevotella sp000434515	1		0.0718907260963336
CBM9	Prevotella sp000434975	93	0	6.68583752695902
CBM9	Prevotella sp000436915	2	0	0.143781452192667
CBM9	Prevotella sp000834015	20	0.229415733870562	1.43781452192667
CBM9	Prevotella sp002251245	4	0	0.287562904385334
CBM9	Prevotella sp002251295	10	0.333333333333333	0.718907260963336
CBM9	Prevotella sp002251365	52	0.242226070825902	3.73831775700935
CBM9	Prevotella sp002251385	48	0	3.45075485262401
CBM9	Prevotella sp002251435	19	0.235702260395516	1.36592379583034
CBM9	Prevotella sp002265625	4	0	0.287562904385334
CBM9	Prevotella sp002299275	4	0	0.287562904385334
CBM9	Prevotella sp002299635	7	0	0.503235082674335
CBM9	Prevotella sp002300055	6	1	0.431344356578001
CBM9	Prevotella sp002409785	1		0.0718907260963336
CBM9	Prevotella sp002479145	2	0	0.143781452192667
CBM9	Prevotella sp002480935	1		0.0718907260963336
CBM9	Prevotella sp900109055	1		0.0718907260963336
CBM9	Prevotella sp900290275	76	0	5.46369518332135
CBM9	Prevotella sp900313215	2	0	0.143781452192667
CBM9	Prevotella sp900315955	3	0.707106781186548	0.215672178289001
CBM9	Prevotella sp900316015	2	0	0.143781452192667
CBM9	Prevotella sp900318855	3	0	0.215672178289001
CBM9	Prevotella sp900322035	11	0	0.790797987059669
CBM9	Prevotella stercorea	2	0	0.143781452192667
CBM9	Pseudoflavonifractor capillosus	1		0.0718907260963336
CBM9	RUG563 sp900320085	10	0	0.718907260963336
CBM9	Ruminococcus_A sp003011855	1		0.0718907260963336
CBM9	Ruminococcus_C sp000433635	3	0	0.215672178289001
CBM9	Ruminococcus_E bromii_A	55	2.94321253055229	3.95398993529835
CBM9	Ruminococcus_E bromii_B	1		0.0718907260963336
CBM9	Ruminococcus_E sp002491825	5	2.12132034355964	0.359453630481668
CBM9	Ruminococcus_E sp900314705	5	2.12132034355964	0.359453630481668
CBM9	Ruminococcus_E sp900315815	2		0.143781452192667
CBM9	Ruminococcus_E sp900317315	3		0.215672178289001
CBM9	Tyzzerella sp900316755	1		0.0718907260963336
CBM9	UBA1067 sp900321255	1		0.0718907260963336
CBM9	UBA11512 sp003522145	1		0.0718907260963336
CBM9	UBA11524 sp000437595	51	0	3.66642703091301
CBM9	UBA1206 sp000433115	4	1.4142135623731	0.287562904385334
CBM9	UBA1685 sp002320595	1		0.0718907260963336
CBM9	UBA1777 sp002320035	1		0.0718907260963336
CBM9	UBA1777 sp003150355	2	0	0.143781452192667
CBM9	UBA1777 sp900319275	1		0.0718907260963336
CBM9	UBA1777 sp900320465	1		0.0718907260963336
CBM9	UBA1829 sp002405835	1		0.0718907260963336
CBM9	UBA2862 sp900315585	1		0.0718907260963336
CBM9	UBA2862 sp900317565	16	0	1.15025161754134
CBM9	UBA2882 sp900317505	1		0.0718907260963336
CBM9	UBA2931 sp900313155	1		0.0718907260963336
CBM9	UBA3818 sp002369315	2		0.143781452192667
CBM9	UBA4716 sp002438865	2	0	0.143781452192667
CBM9	UBA4717 sp002404395	1		0.0718907260963336
CBM9	UBA4951 sp900321485	1		0.0718907260963336
CBM9	UBA7173 sp001701135	1		0.0718907260963336
CBM9	UBA733 sp003512585	4	0	0.287562904385334
CBM9	UBA733 sp900317295	2	0	0.143781452192667
CBM9	UBA737 sp002431945	1		0.0718907260963336
CBM9	UBA738 sp003522945	1		0.0718907260963336
CBM9	UBA791 sp002297005	1		0.0718907260963336
CBM9	Victivallis sp002998355	6		0.431344356578001
CBM9	Victivallis vadensis	4		0.287562904385334
CBM9		1		0.0718907260963336
CE1	14-2 sp001940225	10	2.82842712474619	0.020738712955474
CE1	992a sp001940245	67	0.809507893910264	0.138949376801676
CE1	Absiella innocuum	10	0.577350269189626	0.020738712955474
CE1	AC2028 sp000702685	3		0.0062216138866422
CE1	Acetatifactor muris	34	1.13618180363404	0.0705116240486115
CE1	Acetatifactor sp002314715	22	1.75119007154183	0.0456251685020428
CE1	Acetatifactor sp900066365	46	1.31275791116768	0.0953980795951803
CE1	Acetatifactor sp900066565	6	1.73205080756888	0.0124432277732844
CE1	Acetatifactor sp900320485	11	1.78885438199983	0.0228125842510214
CE1	Acetivibrio_A ethanolgignens	5	0.577350269189626	0.010369356477737
CE1	Acidaminococcus fermentans	5	0	0.010369356477737
CE1	Acinetobacter lwoffii_B	3	0.707106781186548	0.0062216138866422
CE1	Acinetobacter sp002934695	1		0.0020738712955474
CE1	Actinobacillus_A minor	3	0.707106781186548	0.0062216138866422
CE1	Actinobacillus_A porcitonsillarum	8	1.15470053837925	0.0165909703643792
CE1	Actinobacillus_B seminis	9	0	0.0186648416599266
CE1	Actinomyces denticolens	2	0	0.0041477425910948
CE1	Acutalibacter sp000435395	293	1.30162805323657	0.607644289595388
CE1	Aerococcus suis	16	0.258198889747161	0.0331819407287584
CE1	Aerococcus urinaeequi	7	1.5	0.0145170990688318
CE1	Agathobacter faecis	89	1.12528273666688	0.184574545303718
CE1	Agathobacter rectale	60	0.682136275418899	0.124432277732844
CE1	Agathobacter ruminis	6		0.0124432277732844
CE1	Agathobacter sp000434275	124	1.10922588484087	0.257160040647877
CE1	Agathobacter sp900316805	4	0	0.00829548518218959
CE1	Agathobacter sp900317585	108	0.730378328370733	0.223978099919119
CE1	Agathobaculum butyriciproducens	5	0.5	0.010369356477737
CE1	Akkermansia sp002358905	1		0.0020738712955474
CE1	Alistipes finegoldii	6	0	0.0124432277732844
CE1	Alistipes obesi	2	0	0.0041477425910948
CE1	Alistipes onderdonkii	16	0	0.0331819407287584
CE1	Alistipes senegalensis	33	1.26491106406735	0.0684377527530641
CE1	Alistipes shahii	176	1.35475371371748	0.365001348016342
CE1	Alistipes sp002362235	6	0	0.0124432277732844
CE1	Allisonella histaminiformans	5	0.5	0.010369356477737
CE1	An172 sp002160515	2	0	0.0041477425910948
CE1	Anaerocolumna sp002294045	1		0.0020738712955474
CE1	Anaeromassilibacillus sp002159845	4		0.00829548518218959
CE1	Anaerorhabdus furcosa	185	0.484734589823847	0.383666189676269
CE1	Anaerostipes sp001940315	10	0.816496580927726	0.020738712955474
CE1	Anaerotignum sp000436415	12	0.534522483824849	0.0248864555465688
CE1	Anaerotruncus sp900199635	1		0.0020738712955474
CE1	Anaerovibrio lipolyticus	12	0	0.0248864555465688
CE1	Anaerovibrio sp000622005	14	0	0.0290341981376636
CE1	Anaerovibrio sp002100115	89	0	0.184574545303718
CE1	Angelakisella sp003453215	6	0.447213595499958	0.0124432277732844
CE1	Bacillus subtilis	6	0	0.0124432277732844
CE1	Bacteroides bouchesdurhonensis	1		0.0020738712955474
CE1	Bacteroides eggerthii	11	2.16794833886788	0.0228125842510214
CE1	Bacteroides faecichinchillae	19	0.646669790682863	0.0394035546154006
CE1	Bacteroides fluxus	12	1.09544511501033	0.0248864555465688
CE1	Bacteroides fragilis	118	1.26615371732373	0.244716812874593
CE1	Bacteroides heparinolyticus	53	0.517549169506766	0.109915178664012
CE1	Bacteroides massiliensis	133	2.59735183583969	0.275824882307804
CE1	Bacteroides ndongoniae	3		0.0062216138866422
CE1	Bacteroides ovatus	1		0.0020738712955474
CE1	Bacteroides pyogenes	60	1.06673850332814	0.124432277732844
CE1	Bacteroides salyersiae	2		0.0041477425910948
CE1	Bacteroides thetaiotaomicron	31	2.71416039810964	0.0642900101619694
CE1	Bacteroides togonis	17	2.40138848724372	0.0352558120243058
CE1	Bacteroides uniformis	109	3.51650244898027	0.226051971214666
CE1	Bacteroides xylanisolvens	5	0.577350269189626	0.010369356477737
CE1	Bacteroides_A barnesiae	2	0	0.0041477425910948
CE1	Bacteroides_A coprocola	1		0.0020738712955474
CE1	Bacteroides_A coprophilus	3		0.0062216138866422
CE1	Bacteroides_A sp000434735	5	0.5	0.010369356477737
CE1	Bacteroides_B dorei	5		0.010369356477737
CE1	Bacteroides_B massiliensis	1		0.0020738712955474
CE1	Bacteroides_B vulgatus	177	1.12856755564624	0.36707521931189
CE1	Bacteroides_F pectinophilus	2	0	0.0041477425910948
CE1	Bifidobacterium angulatum	1		0.0020738712955474
CE1	Bifidobacterium animalis	50	0.142857142857143	0.10369356477737
CE1	Bifidobacterium bifidum	1		0.0020738712955474
CE1	Bifidobacterium boum	91	0.149052163679184	0.188722287894813
CE1	Bifidobacterium choerinum	18	0.242535625036333	0.0373296833198532
CE1	Bifidobacterium gallinarum	1		0.0020738712955474
CE1	Bifidobacterium pseudolongum	61	0.2915424072011	0.126506149028391
CE1	Bifidobacterium pseudolongum_A	6	1	0.0124432277732844
CE1	Bifidobacterium thermacidophilum	110	0.521336121991698	0.228125842510214
CE1	Bilophila wadsworthia	18	0	0.0373296833198532
CE1	Blautia hansenii	3	0	0.0062216138866422
CE1	Blautia sp000432195	7	0.577350269189626	0.0145170990688318
CE1	Blautia sp000436935	49	1.15470053837925	0.101619693481823
CE1	Blautia_A massiliensis	92	1.40409383621297	0.190796159190361
CE1	Blautia_A obeum	126	1.95722055564077	0.261307783238972
CE1	Blautia_A obeum_B	4		0.00829548518218959
CE1	Blautia_A schinkii	12	0.894427190999916	0.0248864555465688
CE1	Blautia_A sp000285855	160	1.23410629422601	0.331819407287584
CE1	Blautia_A sp000433815	18	1.16496474502144	0.0373296833198532
CE1	Blautia_A sp000436615	2		0.0041477425910948
CE1	Blautia_A sp900066145	17	1.51657508881031	0.0352558120243058
CE1	Blautia_A sp900066165	405	3.01162411877891	0.839917874696696
CE1	Blautia_A sp900066205	42	0.840168050416806	0.0871025944129907
CE1	Blautia_A sp900066335	10	1.15470053837925	0.020738712955474
CE1	Blautia_A sp900066355	46	2.3408400551389	0.0953980795951803
CE1	Blautia_A sp900066505	66	1.42072570838341	0.136875505506128
CE1	Blautia_A sp900316115	12	1.82574185835055	0.0248864555465688
CE1	Blautia_A wexlerae	794	1.46102737739792	1.64665380866463
CE1	Burkholderia ubonensis	2		0.0041477425910948
CE1	Butyricicoccus pullicaecorum	4	1.4142135623731	0.00829548518218959
CE1	Butyricicoccus_A porcorum	19	2.36038737740833	0.0394035546154006
CE1	Butyricicoccus_A sp002395695	2	0	0.0041477425910948
CE1	Butyricimonas virosa	20	0.774596669241483	0.041477425910948
CE1	Butyrivibrio fibrisolvens_C	4	0.577350269189626	0.00829548518218959
CE1	Butyrivibrio hungatei	3	0.707106781186548	0.0062216138866422
CE1	Butyrivibrio hungatei_B	5		0.010369356477737
CE1	Butyrivibrio sp000420845	1		0.0020738712955474
CE1	Butyrivibrio sp000420865	3		0.0062216138866422
CE1	Butyrivibrio sp000421405	1		0.0020738712955474
CE1	Butyrivibrio sp000424545	1		0.0020738712955474
CE1	Butyrivibrio sp000424585	10	1	0.020738712955474
CE1	Butyrivibrio sp000526935	2	0	0.0041477425910948
CE1	Butyrivibrio sp900102515	6	0	0.0124432277732844
CE1	Butyrivibrio_A crossotus	7	0.408248290463863	0.0145170990688318
CE1	Butyrivibrio_A sp000431815	11	0.517549169506766	0.0228125842510214
CE1	C941 sp002353885	5		0.010369356477737
CE1	C941 sp002476625	468	1.77750170202445	0.970571766316182
CE1	C941 sp900314215	4	0.577350269189626	0.00829548518218959
CE1	C941 sp900318065	4	1.4142135623731	0.00829548518218959
CE1	C941 sp900318865	3	0.707106781186548	0.0062216138866422
CE1	C941 sp900321725	194	1.89885484371874	0.402331031336195
CE1	CAG-1000 sp000434555	22	0	0.0456251685020428
CE1	CAG-1000 sp000436975	34	3.82597637709582	0.0705116240486115
CE1	CAG-1024 sp000432015	23	1.16575055606865	0.0476990397975902
CE1	CAG-103 sp000432375	3	0	0.0062216138866422
CE1	CAG-103 sp900317855	58	2.77712410609494	0.120284535141749
CE1	CAG-103 sp900317905	2		0.0041477425910948
CE1	CAG-1031 sp000431215	134	0.761820086062148	0.277898753603351
CE1	CAG-110 sp000434635	191	3.99981883647718	0.396109417449553
CE1	CAG-110 sp000435995	7	0.5	0.0145170990688318
CE1	CAG-110 sp002362145	869	2.96877328659529	1.80219415583069
CE1	CAG-110 sp002362625	27	2.71006354989038	0.0559945249797798
CE1	CAG-110 sp002436765	15	2.12132034355964	0.031108069433211
CE1	CAG-110 sp002437585	2127	2.72419892167485	4.41112424562932
CE1	CAG-110 sp002493965	339	2.44638821969806	0.703042369190568
CE1	CAG-110 sp003525905	50	0.594203514372349	0.10369356477737
CE1	CAG-1138 sp000434675	2		0.0041477425910948
CE1	CAG-115 sp003507295	1		0.0020738712955474
CE1	CAG-1193 sp000436255	2	0	0.0041477425910948
CE1	CAG-127 sp002404515	2		0.0041477425910948
CE1	CAG-127 sp002431865	2		0.0041477425910948
CE1	CAG-127 sp002476495	5	1.15470053837925	0.010369356477737
CE1	CAG-127 sp900319515	5	0	0.010369356477737
CE1	CAG-1435 sp003537755	2	0	0.0041477425910948
CE1	CAG-145 sp000435615	3	0	0.0062216138866422
CE1	CAG-145 sp002320005	17	1.71824938596845	0.0352558120243058
CE1	CAG-170 sp000432135	78	1.09314617204614	0.161761961052697
CE1	CAG-170 sp000436735	46	0.8	0.0953980795951803
CE1	CAG-170 sp002298695	2	0	0.0041477425910948
CE1	CAG-170 sp002404795	115	2.93629847588691	0.238495198987951
CE1	CAG-170 sp003516765	15	1.45773797371133	0.031108069433211
CE1	CAG-177 sp000431775	25	0.51234753829798	0.051846782388685
CE1	CAG-177 sp002315935	3		0.0062216138866422
CE1	CAG-177 sp003514385	32	0.701964118163034	0.0663638814575168
CE1	CAG-177 sp003538135	10	2.38047614284762	0.020738712955474
CE1	CAG-180 sp000432435	8	0.516397779494322	0.0165909703643792
CE1	CAG-180 sp002490425	2	0	0.0041477425910948
CE1	CAG-180 sp002490525	5	0	0.010369356477737
CE1	CAG-180 sp900315985	3	0	0.0062216138866422
CE1	CAG-194 sp000432915	12	1.67332005306815	0.0248864555465688
CE1	CAG-217 sp000436335	15	1.80772153354911	0.031108069433211
CE1	CAG-245 sp000435175	7	0	0.0145170990688318
CE1	CAG-269 sp000431335	9	1.25830573921179	0.0186648416599266
CE1	CAG-269 sp000435535	2		0.0041477425910948
CE1	CAG-269 sp001916055	6	0.577350269189626	0.0124432277732844
CE1	CAG-269 sp001916065	4	0	0.00829548518218959
CE1	CAG-269 sp003525075	7	0.408248290463863	0.0145170990688318
CE1	CAG-272 sp000433515	40	1.12931940514656	0.0829548518218959
CE1	CAG-273 sp003507395	8	0.547722557505166	0.0165909703643792
CE1	CAG-279 sp000437795	271	1.0068935220181	0.562019121093345
